Time,Pid,Label,URI,Target URI,Access URI,In Fedora
2016-08-31 14:56:49,1ddmk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddmk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddmk,http://testpid.library.emory.edu/ark:/25593/1ddmk,No
2016-08-31 14:56:50,1ddnq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddnq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddnq,http://testpid.library.emory.edu/ark:/25593/1ddnq,No
2016-08-31 14:56:50,1ddpv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddpv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddpv,http://testpid.library.emory.edu/ark:/25593/1ddpv,No
2016-08-31 14:56:50,1ddq0,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddq0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddq0,http://testpid.library.emory.edu/ark:/25593/1ddq0,No
2016-08-31 14:56:50,1ddr4,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddr4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddr4,http://testpid.library.emory.edu/ark:/25593/1ddr4,No
2016-08-31 14:56:50,1dds8,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dds8/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dds8,http://testpid.library.emory.edu/ark:/25593/1dds8,No
2016-08-31 14:56:50,1ddtd,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddtd/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddtd,http://testpid.library.emory.edu/ark:/25593/1ddtd,No
2016-08-31 14:56:50,1ddvj,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddvj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddvj,http://testpid.library.emory.edu/ark:/25593/1ddvj,No
2016-08-31 14:56:50,1ddwp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddwp/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddwp,http://testpid.library.emory.edu/ark:/25593/1ddwp,No
2016-08-31 14:56:50,1ddxt,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddxt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddxt,http://testpid.library.emory.edu/ark:/25593/1ddxt,No
2016-08-31 14:56:50,1ddzz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddzz/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddzz,http://testpid.library.emory.edu/ark:/25593/1ddzz,No
2016-08-31 14:56:50,1df06,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df06/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1df06,http://testpid.library.emory.edu/ark:/25593/1df06,No
2016-08-31 14:56:50,1df1b,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df1b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df1b,http://testpid.library.emory.edu/ark:/25593/1df1b,No
2016-08-31 14:56:50,1df2g,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df2g/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df2g,http://testpid.library.emory.edu/ark:/25593/1df2g,No
2016-08-31 14:56:50,1df3m,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df3m/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df3m,http://testpid.library.emory.edu/ark:/25593/1df3m,No
2016-08-31 14:56:50,1df4r,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df4r/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df4r,http://testpid.library.emory.edu/ark:/25593/1df4r,No
2016-08-31 14:56:50,1df5w,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df5w/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df5w,http://testpid.library.emory.edu/ark:/25593/1df5w,No
2016-08-31 14:56:50,1df61,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df61/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df61,http://testpid.library.emory.edu/ark:/25593/1df61,No
2016-08-31 14:56:50,1df75,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df75/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df75,http://testpid.library.emory.edu/ark:/25593/1df75,No
2016-08-31 14:56:50,1df89,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df89/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df89,http://testpid.library.emory.edu/ark:/25593/1df89,No
2016-08-31 14:56:50,1df9f,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df9f/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df9f,http://testpid.library.emory.edu/ark:/25593/1df9f,No
2016-08-31 14:56:50,1dfbk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfbk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfbk,http://testpid.library.emory.edu/ark:/25593/1dfbk,No
2016-08-31 14:56:50,1dfcq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfcq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfcq,http://testpid.library.emory.edu/ark:/25593/1dfcq,No
2016-08-31 14:56:50,1dfdv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfdv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfdv,http://testpid.library.emory.edu/ark:/25593/1dfdv,No
2016-08-31 14:56:50,1dff0,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dff0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dff0,http://testpid.library.emory.edu/ark:/25593/1dff0,No
2016-08-31 14:56:50,1dfg4,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfg4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfg4,http://testpid.library.emory.edu/ark:/25593/1dfg4,No
2016-08-31 14:56:50,1dfh8,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfh8/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfh8,http://testpid.library.emory.edu/ark:/25593/1dfh8,No
2016-08-31 14:56:50,1dfjd,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfjd/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dfjd,http://testpid.library.emory.edu/ark:/25593/1dfjd,No
2016-08-31 14:56:50,1dfkj,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfkj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfkj,http://testpid.library.emory.edu/ark:/25593/1dfkj,No
2016-08-31 14:56:50,1dfmp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfmp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfmp,http://testpid.library.emory.edu/ark:/25593/1dfmp,No
2016-08-31 14:56:50,1dfnt,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfnt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfnt,http://testpid.library.emory.edu/ark:/25593/1dfnt,No
2016-08-31 14:56:50,1dfpz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfpz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfpz,http://testpid.library.emory.edu/ark:/25593/1dfpz,No
2016-08-31 14:56:50,1dfq3,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfq3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfq3,http://testpid.library.emory.edu/ark:/25593/1dfq3,No
2016-08-31 14:56:50,1dfr7,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfr7/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfr7,http://testpid.library.emory.edu/ark:/25593/1dfr7,No
2016-08-31 14:56:50,1dfsc,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfsc/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfsc,http://testpid.library.emory.edu/ark:/25593/1dfsc,No
2016-08-31 14:56:50,1dfth,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfth/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfth,http://testpid.library.emory.edu/ark:/25593/1dfth,No
2016-08-31 14:56:50,1dfvn,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfvn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfvn,http://testpid.library.emory.edu/ark:/25593/1dfvn,No
2016-08-31 14:56:50,1dfws,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfws/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfws,http://testpid.library.emory.edu/ark:/25593/1dfws,No
2016-08-31 14:56:50,1dfxx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfxx/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dfxx,http://testpid.library.emory.edu/ark:/25593/1dfxx,No
2016-08-31 14:56:50,1dfz2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfz2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfz2,http://testpid.library.emory.edu/ark:/25593/1dfz2,No
2016-08-31 14:56:51,1dg09,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg09/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg09,http://testpid.library.emory.edu/ark:/25593/1dg09,No
2016-08-31 14:56:51,1dg1f,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg1f/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg1f,http://testpid.library.emory.edu/ark:/25593/1dg1f,No
2016-08-31 14:56:51,1dg2k,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg2k/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg2k,http://testpid.library.emory.edu/ark:/25593/1dg2k,No
2016-08-31 14:56:51,1dg3q,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg3q/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg3q,http://testpid.library.emory.edu/ark:/25593/1dg3q,No
2016-08-31 14:56:51,1dg4v,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg4v/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg4v,http://testpid.library.emory.edu/ark:/25593/1dg4v,No
2016-08-31 14:56:51,1dg50,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg50/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg50,http://testpid.library.emory.edu/ark:/25593/1dg50,No
2016-08-31 14:56:51,1dg64,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg64/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg64,http://testpid.library.emory.edu/ark:/25593/1dg64,No
2016-08-31 14:56:51,1dg78,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg78/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg78,http://testpid.library.emory.edu/ark:/25593/1dg78,No
2016-08-31 14:56:51,1dg8d,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg8d/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg8d,http://testpid.library.emory.edu/ark:/25593/1dg8d,No
2016-08-31 14:56:51,1dg9j,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg9j/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg9j,http://testpid.library.emory.edu/ark:/25593/1dg9j,No
2016-08-31 14:56:51,1dgbp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgbp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgbp,http://testpid.library.emory.edu/ark:/25593/1dgbp,No
2016-08-31 14:56:51,1dgct,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgct/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgct,http://testpid.library.emory.edu/ark:/25593/1dgct,No
2016-08-31 14:56:51,1dgdz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgdz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgdz,http://testpid.library.emory.edu/ark:/25593/1dgdz,No
2016-08-31 14:56:51,1dgf3,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgf3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgf3,http://testpid.library.emory.edu/ark:/25593/1dgf3,No
2016-08-31 14:56:51,1dgg7,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgg7/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dgg7,http://testpid.library.emory.edu/ark:/25593/1dgg7,No
2016-08-31 14:56:51,1dghc,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dghc/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dghc,http://testpid.library.emory.edu/ark:/25593/1dghc,No
2016-08-31 14:56:51,1dgjh,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgjh/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgjh,http://testpid.library.emory.edu/ark:/25593/1dgjh,No
2016-08-31 14:56:51,1dgkn,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgkn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgkn,http://testpid.library.emory.edu/ark:/25593/1dgkn,No
2016-08-31 14:56:51,1dgms,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgms/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dgms,http://testpid.library.emory.edu/ark:/25593/1dgms,No
2016-08-31 14:56:51,1dgnx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgnx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgnx,http://testpid.library.emory.edu/ark:/25593/1dgnx,No
2016-08-31 14:56:51,1dgp2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgp2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgp2,http://testpid.library.emory.edu/ark:/25593/1dgp2,No
2016-08-31 14:56:51,1dgq6,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgq6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgq6,http://testpid.library.emory.edu/ark:/25593/1dgq6,No
2016-08-31 14:56:51,1dgrb,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgrb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgrb,http://testpid.library.emory.edu/ark:/25593/1dgrb,No
2016-08-31 14:56:51,1dgsg,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgsg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgsg,http://testpid.library.emory.edu/ark:/25593/1dgsg,No
2016-08-31 14:56:51,1dgtm,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgtm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgtm,http://testpid.library.emory.edu/ark:/25593/1dgtm,No
2016-08-31 14:56:51,1dgvr,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgvr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgvr,http://testpid.library.emory.edu/ark:/25593/1dgvr,No
2016-08-31 14:56:51,1dgww,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgww/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgww,http://testpid.library.emory.edu/ark:/25593/1dgww,No
2016-08-31 14:56:51,1dgx1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgx1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgx1,http://testpid.library.emory.edu/ark:/25593/1dgx1,No
2016-08-31 14:56:51,1dgz5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgz5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgz5,http://testpid.library.emory.edu/ark:/25593/1dgz5,No
2016-08-31 14:56:51,1dh0d,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh0d/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh0d,http://testpid.library.emory.edu/ark:/25593/1dh0d,No
2016-08-31 14:56:52,1dh1j,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh1j/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh1j,http://testpid.library.emory.edu/ark:/25593/1dh1j,No
2016-08-31 14:56:52,1dh2p,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh2p/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh2p,http://testpid.library.emory.edu/ark:/25593/1dh2p,No
2016-08-31 14:56:52,1dh3t,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh3t/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh3t,http://testpid.library.emory.edu/ark:/25593/1dh3t,No
2016-08-31 14:56:52,1dh4z,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh4z/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh4z,http://testpid.library.emory.edu/ark:/25593/1dh4z,No
2016-08-31 14:56:52,1dh53,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh53/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh53,http://testpid.library.emory.edu/ark:/25593/1dh53,No
2016-08-31 14:56:52,1dh67,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh67/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh67,http://testpid.library.emory.edu/ark:/25593/1dh67,No
2016-08-31 14:56:52,1dh7c,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh7c/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh7c,http://testpid.library.emory.edu/ark:/25593/1dh7c,No
2016-08-31 14:56:52,1dh8h,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh8h/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh8h,http://testpid.library.emory.edu/ark:/25593/1dh8h,No
2016-08-31 14:56:52,1dh9n,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh9n/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh9n,http://testpid.library.emory.edu/ark:/25593/1dh9n,No
2016-08-31 14:56:52,1dhbs,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhbs/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhbs,http://testpid.library.emory.edu/ark:/25593/1dhbs,No
2016-08-31 14:56:52,1dhcx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhcx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhcx,http://testpid.library.emory.edu/ark:/25593/1dhcx,No
2016-08-31 14:56:52,1dhd2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhd2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhd2,http://testpid.library.emory.edu/ark:/25593/1dhd2,No
2016-08-31 14:56:52,1dhf6,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhf6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhf6,http://testpid.library.emory.edu/ark:/25593/1dhf6,No
2016-08-31 14:56:52,1dhgb,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhgb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhgb,http://testpid.library.emory.edu/ark:/25593/1dhgb,No
2016-08-31 14:56:52,1dhhg,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhhg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhhg,http://testpid.library.emory.edu/ark:/25593/1dhhg,No
2016-08-31 14:56:52,1dhjm,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhjm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhjm,http://testpid.library.emory.edu/ark:/25593/1dhjm,No
2016-08-31 14:56:52,1dhkr,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhkr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhkr,http://testpid.library.emory.edu/ark:/25593/1dhkr,No
2016-08-31 14:56:52,1dhmw,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhmw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhmw,http://testpid.library.emory.edu/ark:/25593/1dhmw,No
2016-08-31 14:56:52,1dhn1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhn1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhn1,http://testpid.library.emory.edu/ark:/25593/1dhn1,No
2016-08-31 14:56:52,1dhp5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhp5/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dhp5,http://testpid.library.emory.edu/ark:/25593/1dhp5,No
2016-08-31 14:56:52,1dhq9,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhq9/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhq9,http://testpid.library.emory.edu/ark:/25593/1dhq9,No
2016-08-31 14:56:52,1dhrf,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhrf/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhrf,http://testpid.library.emory.edu/ark:/25593/1dhrf,No
2016-08-31 14:56:52,1dhsk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhsk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhsk,http://testpid.library.emory.edu/ark:/25593/1dhsk,No
2016-08-31 14:56:52,1dhtq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhtq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhtq,http://testpid.library.emory.edu/ark:/25593/1dhtq,No
2016-08-31 14:56:52,1dhvv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhvv/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dhvv,http://testpid.library.emory.edu/ark:/25593/1dhvv,No
2016-08-31 14:56:52,1dhw0,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhw0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhw0,http://testpid.library.emory.edu/ark:/25593/1dhw0,No
2016-08-31 14:56:52,1dhx4,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhx4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhx4,http://testpid.library.emory.edu/ark:/25593/1dhx4,No
2016-08-31 14:56:52,1dhz8,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhz8/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhz8,http://testpid.library.emory.edu/ark:/25593/1dhz8,No
2016-08-31 14:56:52,1dj0h,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj0h/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dj0h,http://testpid.library.emory.edu/ark:/25593/1dj0h,No
2016-08-31 14:56:52,1dj1n,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj1n/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dj1n,http://testpid.library.emory.edu/ark:/25593/1dj1n,No
2016-08-31 14:56:53,1dj2s,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj2s/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj2s,http://testpid.library.emory.edu/ark:/25593/1dj2s,No
2016-08-31 14:56:53,1dj3x,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj3x/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dj3x,http://testpid.library.emory.edu/ark:/25593/1dj3x,No
2016-08-31 14:56:53,1dj42,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj42/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj42,http://testpid.library.emory.edu/ark:/25593/1dj42,No
2016-08-31 14:56:53,1dj56,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj56/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj56,http://testpid.library.emory.edu/ark:/25593/1dj56,No
2016-08-31 14:56:53,1dj6b,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj6b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj6b,http://testpid.library.emory.edu/ark:/25593/1dj6b,No
2016-08-31 14:56:53,1dj7g,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj7g/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj7g,http://testpid.library.emory.edu/ark:/25593/1dj7g,No
2016-08-31 14:56:53,1dj8m,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj8m/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj8m,http://testpid.library.emory.edu/ark:/25593/1dj8m,No
2016-08-31 14:56:53,1dj9r,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dj9r/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dj9r,http://testpid.library.emory.edu/ark:/25593/1dj9r,No
2016-08-31 14:56:53,1djbw,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1djbw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1djbw,http://testpid.library.emory.edu/ark:/25593/1djbw,No
2016-08-31 14:56:53,1djc1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1djc1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1djc1,http://testpid.library.emory.edu/ark:/25593/1djc1,No
2016-08-31 14:56:53,1djd5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1djd5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1djd5,http://testpid.library.emory.edu/ark:/25593/1djd5,No
